,EX_for_eminimum_0.0,EX_succ_eminimum_0.0,EX_lac__D_eminimum_0.0,EX_ac_eminimum_0.0,EX_etoh_eminimum_0.0,EX_for_emaximum_0.0,EX_ac_emaximum_0.0,EX_succ_emaximum_0.0,EX_lac__D_emaximum_0.0,EX_etoh_emaximum_0.0,EX_succ_eminimum_0.1,EX_ac_eminimum_0.1,EX_for_eminimum_0.1,EX_lac__D_eminimum_0.1,EX_etoh_eminimum_0.1,EX_ac_emaximum_0.1,EX_lac__D_emaximum_0.1,EX_for_emaximum_0.1,EX_succ_emaximum_0.1,EX_etoh_emaximum_0.1,EX_ac_eminimum_0.2,EX_succ_eminimum_0.2,EX_lac__D_eminimum_0.2,EX_for_eminimum_0.2,EX_etoh_eminimum_0.2,EX_succ_emaximum_0.2,EX_ac_emaximum_0.2,EX_for_emaximum_0.2,EX_lac__D_emaximum_0.2,EX_etoh_emaximum_0.2,EX_for_eminimum_0.3,EX_succ_eminimum_0.3,EX_ac_eminimum_0.3,EX_lac__D_eminimum_0.3,EX_etoh_eminimum_0.3,EX_for_emaximum_0.3,EX_ac_emaximum_0.3,EX_succ_emaximum_0.3,EX_lac__D_emaximum_0.3,EX_etoh_emaximum_0.3,EX_for_eminimum_0.4,EX_succ_eminimum_0.4,EX_ac_eminimum_0.4,EX_lac__D_eminimum_0.4,EX_etoh_eminimum_0.4,EX_for_emaximum_0.4,EX_ac_emaximum_0.4,EX_lac__D_emaximum_0.4,EX_succ_emaximum_0.4,EX_etoh_emaximum_0.4,EX_for_eminimum_0.5,EX_ac_eminimum_0.5,EX_succ_eminimum_0.5,EX_lac__D_eminimum_0.5,EX_etoh_eminimum_0.5,EX_lac__D_emaximum_0.5,EX_succ_emaximum_0.5,EX_ac_emaximum_0.5,EX_for_emaximum_0.5,EX_etoh_emaximum_0.5,EX_for_eminimum_0.6,EX_ac_eminimum_0.6,EX_lac__D_eminimum_0.6,EX_succ_eminimum_0.6,EX_etoh_eminimum_0.6,EX_for_emaximum_0.6,EX_succ_emaximum_0.6,EX_lac__D_emaximum_0.6,EX_ac_emaximum_0.6,EX_etoh_emaximum_0.6,EX_succ_eminimum_0.7,EX_lac__D_eminimum_0.7,EX_for_eminimum_0.7,EX_etoh_eminimum_0.7,EX_ac_eminimum_0.7,EX_for_emaximum_0.7,EX_ac_emaximum_0.7,EX_succ_emaximum_0.7,EX_lac__D_emaximum_0.7,EX_etoh_emaximum_0.7,EX_ac_eminimum_0.8,EX_for_eminimum_0.8,EX_succ_eminimum_0.8,EX_lac__D_eminimum_0.8,EX_etoh_eminimum_0.8,EX_ac_emaximum_0.8,EX_lac__D_emaximum_0.8,EX_for_emaximum_0.8,EX_succ_emaximum_0.8,EX_etoh_emaximum_0.8,EX_lac__D_eminimum_0.9,EX_for_eminimum_0.9,EX_succ_eminimum_0.9,EX_ac_eminimum_0.9,EX_etoh_eminimum_0.9,EX_succ_emaximum_0.9,EX_lac__D_emaximum_0.9,EX_ac_emaximum_0.9,EX_for_emaximum_0.9,EX_etoh_emaximum_0.9,EX_lac__D_eminimum_1.0,EX_for_eminimum_1.0,EX_ac_eminimum_1.0,EX_succ_eminimum_1.0,EX_etoh_eminimum_1.0,EX_lac__D_emaximum_1.0,EX_succ_emaximum_1.0,EX_for_emaximum_1.0,EX_ac_emaximum_1.0,EX_etoh_emaximum_1.0
PYK,4.195,4.195,3.3560000000000003,4.195,4.195,10.0,0.0,0.0,10.0,10.0,4.745374115648161,4.745374115648161,4.728628754151435,3.9258995288810272,4.927340753535608,0.12884770402187407,9.84042730219455,9.832956305612054,0.0,9.840427302194549,5.295748231296322,5.295748231296322,4.495799057762054,5.262257508302871,5.659681507071216,0.0,0.2576954080437419,9.665912611224119,9.680854604389095,9.680854604389097,5.795886262454305,5.846122346944484,5.846122346944484,5.065698586643082,6.392022260606824,9.49886891683617,0.38654311206561776,0.0,9.52128190658365,9.52128190658365,6.329515016605741,6.396496462592646,6.396496462592646,5.635598115524109,7.124363014142432,9.361709208778201,0.5153908160874923,9.361709208778198,0.0,9.361709208778196,6.8631437707571745,6.946870578240807,6.946870578240807,6.205497644405136,7.856703767678038,9.202136510972744,0.0,0.644238520109365,9.202136510972744,9.202136510972744,7.396772524908609,7.497244693888968,6.775397173286165,7.497244693888968,8.589044521213648,9.042563813167295,1.3985638131673,9.042563813167295,1.3985638131673017,9.042563813167295,8.04761880953713,7.345296702167193,7.930401279060045,8.882991115361847,8.04761880953713,8.882991115361845,3.1499911153618463,3.1499911153618463,8.882991115361847,8.882991115361849,8.353341271893846,8.085415487946225,8.47566709853957,7.9151962310482205,8.723418417556392,4.901418417556396,8.723418417556392,8.723418417556392,4.9014184175564,8.723418417556395,8.485095759929246,8.563845719750926,8.49538122202956,8.01946660438244,8.563845719750944,6.652845719750951,8.563845719750944,6.652845719750946,8.563845719750946,8.443953911527986,8.404273021945489,8.404273021945489,8.404273021945489,8.404273021945489,8.404273021945492,8.404273021945492,8.404273021945492,8.404273021945492,8.404273021945503,8.404273021945492
PYRt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07730495358866198,0.07730495358866198,-0.015214332826974125,0.0,-0.007743336244483441,-0.015214332826974125,-0.015214332826974125,-0.015214332826971984,-0.015214332826974125,-0.015214332826974125,0.1546099071773227,0.1546099071773227,0.0,-0.03042866565394825,-0.015486672488966883,-0.03042866565394825,-0.03042866565394825,-0.030428665653954627,-0.03042866565394825,-0.03042866565394825,-0.045642998480922375,0.2319148607659859,0.2319148607659859,0.0,-0.02323000873345034,-0.04564299848091596,-0.045642998480922375,-0.045642998480922375,-0.045642998480922375,-0.045642998480922375,-0.0608573313078965,0.3092198143546466,0.3092198143546466,0.0,-0.030973344977933765,-0.060857331307892684,-0.0608573313078965,-0.0608573313078965,-0.0608573313078965,-0.0608573313078965,-0.07607166413487063,0.3865247679433074,0.3865247679433074,0.0,-0.03871668122241724,-0.07607166413487063,-0.07607166413487063,-0.07607166413487063,-0.07607166413487562,-0.07607166413487063,-0.09128599696184475,0.4638297215319718,0.0,0.4638297215319718,-0.04646001746690068,-0.09128599696184792,-0.09128599696184475,-0.09128599696184475,-0.09128599696184475,-0.09128599696184475,0.541134675120628,0.0,-0.10650032978881888,-0.10650032978881888,0.5411346751206277,-0.1065003297888202,-0.10650032978881888,-0.10650032978881888,-0.10650032978881888,-0.10650032978881888,0.6184396287092934,-0.121714662615793,0.3737879754178528,0.0,-0.121714662615793,-0.121714662615793,-0.121714662615793,-0.12171466261579247,-0.121714662615793,-0.121714662615793,0.0,-0.13692899544276713,0.0,0.9518292352942394,-0.13692899544276713,-0.13692899544276713,-0.13692899544276713,-0.13692899544276713,-0.13692899544276477,0.10285462100316636,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974059,-0.15214332826974125,-0.15214332826974125
RPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06147397603479217,-0.06147397603479217,-0.015214332826974125,-0.022821499240461188,-0.018949831118219466,-0.015214332826974125,-0.015214332826974125,-0.015214332826971984,-0.015214332826974125,-0.015214332826974125,-0.12294795206958375,-0.12294795206958375,-0.045642998480922375,-0.03042866565394825,-0.03789966223643893,-0.03042866565394825,-0.03042866565394825,-0.030428665653954627,-0.03042866565394825,-0.03042866565394825,-0.045642998480922375,-0.18442192810437652,-0.18442192810437652,-0.06846449772138356,-0.0568494933546584,-0.04564299848091596,-0.045642998480922375,-0.045642998480922375,-0.045642998480922375,-0.045642998480922375,-0.0608573313078965,-0.24589590413916806,-0.24589590413916806,-0.09128599696184475,-0.07579932447287786,-0.060857331307892684,-0.0608573313078965,-0.0608573313078965,-0.0608573313078965,-0.0608573313078965,-0.07607166413487063,-0.30736988017395966,-0.30736988017395966,-0.11410749620230594,-0.09474915559109733,-0.07607166413487063,-0.07607166413487063,-0.07607166413487063,-0.07607166413487562,-0.07607166413487063,-0.09128599696184475,-0.36884385620875304,-0.13692899544276713,-0.36884385620875304,-0.1136989867093168,-0.09128599696184792,-0.09128599696184475,-0.09128599696184475,-0.09128599696184475,-0.09128599696184475,-0.43031783224354225,-0.15975049468322833,-0.10650032978881888,-0.10650032978881888,-0.43031783224354225,-0.1065003297888202,-0.10650032978881888,-0.10650032978881888,-0.10650032978881888,-0.10650032978881888,-0.49179180827833624,-0.121714662615793,-0.3694659816326159,-0.1825719939236895,-0.121714662615793,-0.121714662615793,-0.121714662615793,-0.12171466261579247,-0.121714662615793,-0.121714662615793,-0.2053934931641507,-0.13692899544276713,-0.2053934931641507,-0.6813081108112704,-0.13692899544276713,-0.13692899544276713,-0.13692899544276713,-0.13692899544276713,-0.13692899544276477,-0.2568208036657339,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974125,-0.15214332826974059,-0.15214332826974125,-0.15214332826974125
SUCCt2_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCt3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.905777777777779,0.0,0.0,0.0,0.0,0.07975036620127085,0.0,0.0,9.711579598172678,0.0,0.007470996582496253,13.109517194091875,0.0,0.0,0.0,0.0,0.15950073240253992,0.0,12.170145499294854,9.423159196345356,0.014941993164978296,0.0,0.0,0.23925109860381077,0.0,0.0,0.0,0.0,0.022412989747481626,9.13473879451803,11.230773804497844,0.0,0.0,0.3190014648050816,0.0,0.0,0.0,0.0,0.0,8.846318392690703,0.0,10.291402109700826,0.0,0.3987518310063525,0.0,0.0,0.0,0.0,0.0,9.352030414903803,8.557897990863378,0.0,0.0,0.47850219720762155,0.0,0.0,0.0,0.0,0.0,7.643999999999998,0.0,7.643999999999995,0.0,0.0,0.0,0.5582525634088924,0.0,0.0,0.0,5.733000000000003,5.7330000000000005,0.0,0.0,0.0,0.6380029296101668,0.0,0.0,0.0,3.822000000000002,0.0,0.0,3.821999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.910999999999994,0.0,1.9110000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCDi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCOAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04247299303705334,0.04247299303705334,-0.003786650170764707,0.003820516242722356,-5.115187951936547e-05,-0.003786650170764707,-0.003786650170764707,-0.003786650170767145,-0.003786650170764707,-0.003786650170764707,0.08494598607410608,0.08494598607410608,0.007641032485444712,-0.007573300341529414,-0.00010230375903873094,-0.007573300341529414,-0.007573300341529414,-0.007573300341523632,-0.007573300341529414,-0.007573300341529414,-0.011359950512294121,0.12741897911116,0.12741897911116,0.011461548728167069,-0.00015345563855810249,-0.011359950512301435,-0.011359950512294121,-0.011359950512294121,-0.011359950512294121,-0.011359950512294121,-0.015146600683058828,0.16989197214821275,0.16989197214821275,0.015282064970889424,-0.00020460751807746189,-0.015146600683062639,-0.015146600683058828,-0.015146600683058828,-0.015146600683058828,-0.015146600683058828,-0.01893325085382354,0.2123649651852655,0.2123649651852655,0.019102581213611778,-0.00025575939759684557,-0.018933250853823535,-0.01893325085382354,-0.01893325085382354,-0.018933250853818532,-0.018933250853823535,-0.022719901024588242,0.25483795822232,0.022923097456334137,0.25483795822232,-0.00030691127711620497,-0.022719901024585085,-0.022719901024588242,-0.022719901024588242,-0.022719901024588242,-0.022719901024588242,0.29731095125937046,0.026743613699056493,-0.026506551195352945,-0.026506551195352945,0.2973109512593704,-0.026506551195351627,-0.026506551195352945,-0.026506551195352945,-0.026506551195352945,-0.026506551195352945,0.33978394429642556,-0.030293201366117656,0.21745811765070522,0.030564129941778848,-0.030293201366117656,-0.030293201366117656,-0.030293201366117656,-0.030293201366118176,-0.030293201366117656,-0.030293201366117656,0.034384646184501204,-0.03407985153688235,0.034384646184501204,0.5102992638316209,-0.034079851536882366,-0.034079851536882366,-0.034079851536882366,-0.034079851536882366,-0.034079851536884725,0.08581195668608438,-0.03786650170764706,-0.03786650170764706,-0.03786650170764706,-0.03786650170764706,-0.03786650170764708,-0.03786650170764708,-0.03786650170764708,-0.03786650170764772,-0.03786650170764708,-0.03786650170764708
THD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08536155099875259,0.08536155099875259,0.3629194102456609,0.31727641176473853,0.3405064204981888,0.3629194102456609,0.3629194102456609,0.3554484136631757,0.3629194102456609,0.3629194102456609,0.17072310199750884,0.17072310199750884,0.6345528235294771,0.7258388204913218,0.6810128409963776,0.7258388204913218,0.7258388204913218,0.7108968273263372,0.7258388204913218,0.7258388204913218,1.0887582307369827,0.25608465299625793,0.25608465299625793,0.9518292352942157,1.0215192614945665,1.066345240989527,1.0887582307369827,1.0887582307369827,1.0887582307369827,1.0887582307369827,1.4516776409826435,0.34144620399501413,0.34144620399501413,1.2691056470589541,1.3620256819927552,1.4516776409826435,1.4516776409826435,1.4516776409826435,1.4516776409826435,1.4516776409826435,1.8145970512283045,0.42680775499377044,0.42680775499377044,1.5863820588236928,1.7025321024909443,1.8145970512283045,1.8145970512283045,1.8145970512283045,1.8145970512283045,1.8145970512283045,2.1775164614739655,0.5121693059925159,1.9036584705884314,0.5121693059925159,2.043038522989133,2.1775164614739655,2.1775164614739655,2.1775164614739655,2.1775164614739655,2.1775164614739655,0.5975308569912858,2.2209348823531694,2.5404358717196263,2.5404358717196263,0.5975308569912863,2.5404358717196263,2.5404358717196263,2.5404358717196263,2.5404358717196263,2.5404358717196263,0.6828924079900278,2.903355281965287,1.4168473678643494,2.5382112941179082,2.903355281965287,2.903355281965287,2.903355281965287,2.903355281965287,2.903355281965287,2.903355281965287,2.855487705882646,3.266274692210948,2.855487705882646,0.0,3.266274692210948,3.266274692210948,3.266274692210948,3.266274692210948,3.266274692210948,2.5469238428731473,3.629194102456609,3.629194102456609,3.629194102456609,3.629194102456609,3.629194102456609,3.629194102456609,3.629194102456609,3.629194102456609,3.629194102456609,3.629194102456609
TKT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04247299303705334,0.04247299303705334,-0.003786650170764707,0.003820516242722356,-5.115187951936547e-05,-0.003786650170764707,-0.003786650170764707,-0.0037866501707668476,-0.003786650170764707,-0.003786650170764707,0.08494598607410608,0.08494598607410608,0.007641032485444712,-0.007573300341529414,-0.00010230375903873094,-0.007573300341529414,-0.007573300341529414,-0.007573300341523037,-0.007573300341529414,-0.007573300341529414,-0.011359950512294121,0.12741897911116,0.12741897911116,0.011461548728167069,-0.00015345563855810075,-0.011359950512300543,-0.011359950512294121,-0.011359950512294121,-0.011359950512294121,-0.011359950512294121,-0.015146600683058828,0.16989197214821275,0.16989197214821275,0.015282064970889424,-0.00020460751807746189,-0.015146600683062643,-0.015146600683058828,-0.015146600683058828,-0.015146600683058828,-0.015146600683058828,-0.01893325085382354,0.2123649651852655,0.2123649651852655,0.019102581213611778,-0.0002557593975968421,-0.01893325085382354,-0.01893325085382354,-0.01893325085382354,-0.018933250853818535,-0.01893325085382354,-0.022719901024588242,0.25483795822232,0.022923097456334137,0.25483795822232,-0.0003069112771162015,-0.02271990102458508,-0.022719901024588242,-0.022719901024588242,-0.022719901024588242,-0.022719901024588242,0.29731095125937046,0.026743613699056493,-0.026506551195352945,-0.026506551195352945,0.2973109512593704,-0.02650655119535163,-0.026506551195352945,-0.026506551195352945,-0.026506551195352945,-0.026506551195352945,0.33978394429642556,-0.030293201366117656,0.21745811765070525,0.030564129941778848,-0.030293201366117656,-0.030293201366117656,-0.030293201366117656,-0.03029320136611818,-0.030293201366117656,-0.030293201366117656,0.034384646184501204,-0.03407985153688236,0.034384646184501204,0.5102992638316209,-0.034079851536882366,-0.034079851536882366,-0.034079851536882366,-0.034079851536882366,-0.034079851536884725,0.08581195668608438,-0.03786650170764707,-0.03786650170764707,-0.03786650170764707,-0.03786650170764707,-0.03786650170764708,-0.03786650170764708,-0.03786650170764708,-0.03786650170764773,-0.03786650170764708,-0.03786650170764708
TKT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483196055160863,0.03483196055160863,-0.011427682656209418,-0.003820516242722356,-0.0076921843649640775,-0.011427682656209418,-0.011427682656209418,-0.011427682656211857,-0.011427682656209418,-0.011427682656209418,0.06966392110321666,0.06966392110321666,-0.007641032485444712,-0.022855365312418836,-0.015384368729928155,-0.022855365312418836,-0.022855365312418836,-0.022855365312413056,-0.022855365312418836,-0.022855365312418836,-0.03428304796862826,0.10449588165482589,0.10449588165482589,-0.011461548728167069,-0.02307655309489224,-0.03428304796863557,-0.03428304796862826,-0.03428304796862826,-0.03428304796862826,-0.03428304796862826,-0.04571073062483767,0.1393278422064339,0.1393278422064339,-0.015282064970889424,-0.03076873745985631,-0.04571073062484149,-0.04571073062483767,-0.04571073062483767,-0.04571073062483767,-0.04571073062483767,-0.05713841328104709,0.17415980275804194,0.17415980275804194,-0.019102581213611778,-0.0384609218248204,-0.05713841328104709,-0.05713841328104709,-0.05713841328104709,-0.05713841328104209,-0.05713841328104709,-0.06856609593725652,0.20899176330965177,-0.022923097456334137,0.20899176330965177,-0.04615310618978448,-0.06856609593725335,-0.06856609593725652,-0.06856609593725652,-0.06856609593725652,-0.06856609593725652,0.24382372386125745,-0.026743613699056493,-0.07999377859346593,-0.07999377859346593,0.24382372386125742,-0.07999377859346461,-0.07999377859346593,-0.07999377859346593,-0.07999377859346593,-0.07999377859346593,0.27865568441286787,-0.09142146124967535,0.15632985776714753,-0.030564129941778848,-0.09142146124967535,-0.09142146124967535,-0.09142146124967535,-0.09142146124967587,-0.09142146124967535,-0.09142146124967535,-0.034384646184501204,-0.10284914390588476,-0.034384646184501204,0.4415299714626185,-0.10284914390588476,-0.10284914390588476,-0.10284914390588476,-0.10284914390588476,-0.10284914390588713,0.01704266431708197,-0.11427682656209417,-0.11427682656209417,-0.11427682656209417,-0.11427682656209417,-0.11427682656209417,-0.11427682656209417,-0.11427682656209417,-0.11427682656209484,-0.11427682656209417,-0.11427682656209417
TPI,4.195,4.195,3.3560000000000003,4.195,4.195,10.0,10.0,10.0,10.0,10.0,4.883892699843441,4.883892699843441,4.946897704547985,4.064418113076306,5.065859337730887,9.978945886389832,9.978945886389832,9.97894588638983,9.97894588638983,9.97894588638983,5.572785399686881,5.572785399686881,4.772836226152612,5.69879540909597,5.9367186754617745,9.957891772779657,9.957891772779655,9.957891772779654,9.957891772779655,9.957891772779657,6.450693113643954,6.2616780995303225,6.2616780995303225,5.4812543392289195,6.807578013192662,9.936837659169491,9.936837659169488,9.936837659169488,9.936837659169488,9.936837659169488,7.202590818191939,6.950570799373763,6.950570799373763,6.189672452305226,7.678437350923549,9.915783545559318,9.915783545559314,9.915783545559314,9.915783545559316,9.915783545559313,7.954488522739923,7.639463499217204,7.639463499217204,6.8980905653815325,8.549296688654435,9.89472943194914,9.894729431949143,9.894729431949141,9.89472943194914,9.89472943194914,8.706386227287908,8.328356199060645,7.606508678457841,8.328356199060645,9.420156026385325,9.87367531833897,9.873675318338972,9.873675318338972,9.873675318338972,9.873675318338972,9.017248898904082,8.314926791534148,9.458283931835892,9.8526212047288,9.017248898904082,9.852621204728798,9.852621204728804,9.8526212047288,9.8526212047288,9.8526212047288,9.461489945456083,9.831567091118627,9.583815772101806,9.023344904610454,9.831567091118627,9.83156709111863,9.831567091118627,9.831567091118629,9.831567091118627,9.831567091118629,9.73176301768676,9.81051297750844,9.742048479787075,9.266133862139954,9.810512977508457,9.810512977508457,9.810512977508457,9.81051297750846,9.81051297750846,9.690621169285498,9.789458863898284,9.789458863898284,9.789458863898284,9.789458863898284,9.789458863898286,9.789458863898286,9.789458863898286,9.789458863898286,9.789458863898284,9.789458863898286
